residual_subdivisions,start_index,start,body_relative_eps,body_absolute_radius,edge_relative_eps,edge_absolute_radius,edge_factor_rows_norm,body_through_edge_term,edge_on_body_term,cross_term,active_difference_radius,propagated_center_separation,archived_center_separation,center_relative_discrepancy,endpoint_separation_lower,endpoint_pass
8,50,664.9544301215552,0.0320608001227227,0.0659917610680874,2.601776200598487e-06,2.628230317217426e-06,0.025265924278370804,0.001667342838142635,5.409769764379378e-06,1.7344154712571597e-07,0.0016729260494541404,0.01107069014384587,0.011070690143780025,3.231220314377907e-10,0.009397764094391728,True
8,51,665.1071349826664,0.03174557669611399,0.06534575136732469,2.593756339440963e-06,2.6201311766079208e-06,0.025266535234857432,0.0016510607293707428,5.393332181530525e-06,1.7121444041639713e-07,0.00165662527599269,0.01107629135757551,0.011076291357480395,3.230604140049545e-10,0.009419666081582817,True
8,52,665.2598398437775,0.0317123648183583,0.06530984599751852,2.589141725907881e-06,2.6154693695910252e-06,0.025266164898316394,0.001650129338456952,5.386413240312224e-06,1.7081590173921671e-07,0.0016556865675990038,0.011053809798280845,0.011053809798248134,3.231846585371371e-10,0.00939812323068184,True
8,53,665.4125447048885,0.032020348513003914,0.06590757531309763,2.598479937187716e-06,2.6249005421195372e-06,0.02526593365902025,0.0016652164254876056,5.402840325078788e-06,1.730008301691342e-07,0.0016707922666428538,0.01107131241036674,0.01107131241030096,3.228611459117224e-10,0.009400520143723884,True
8,54,665.5652495659997,0.03178689912269342,0.06543177730581697,2.5969460607066147e-06,2.62335339149944e-06,0.025266542680852162,0.0016532347939814385,5.400044661308455e-06,1.7165067490705104e-07,0.0016588064893176542,0.011075847193811576,0.011075847194250053,3.241794234032287e-10,0.00941704070449392,True
8,55,665.7179544271108,0.03167064094903485,0.06522384245584996,2.589919060150865e-06,2.6162545451850356e-06,0.02526614821751873,0.0016479552708055963,5.3880240237054754e-06,1.7064217427955017e-07,0.0016535139370035814,0.011053650224116838,0.011053650223944488,3.2378841304858224e-10,0.009400136287113255,True
8,56,665.870659288222,0.03197984706232569,0.06582331435124221,2.595173362042937e-06,2.621560352565624e-06,0.02526594351271174,0.0016630881422179538,5.395891695209727e-06,1.7255979117768045e-07,0.0016686565937043415,0.0110719298164925,0.011071929816432327,3.2298642718770804e-10,0.009403273222788156,True
8,57,666.023364149333,0.03182832367339703,0.06551804207143332,2.598217483175375e-06,2.62463779860248e-06,0.025266549050438666,0.0016554148236865743,5.4027705472544616e-06,1.7196112971111143e-07,0.0016609895553635402,0.0110753745404161,0.011075374540357882,3.229115495849852e-10,0.009414384985052558,True
8,58,666.1760690104442,0.03163126396262214,0.06514262122608175,2.5934614115579157e-06,2.6198328526323275e-06,0.025266131553427707,0.0016459020376332937,5.395382852747863e-06,1.70662779194673e-07,0.0016514680832652364,0.01105351581887446,0.011053515818773722,3.2336694937164207e-10,0.009402047735609221,True
8,59,666.3287738715553,0.03193996244236695,0.06574035230476775,2.592524066670011e-06,2.6188841289322767e-06,0.025265954021272144,0.0016609927186744945,5.39031207666674e-06,1.721663652813727e-07,0.0016665551971164429,0.011072539557741418,0.011072539557825755,3.238975913475429e-10,0.009405984360624974,True
8,60,666.4814787326663,0.03187094804530338,0.06560680306054802,2.5949725724667102e-06,2.6213599458621206e-06,0.025266554733067235,0.0016576578803908996,5.396106996080664e-06,1.7197904571898498e-07,0.0016632259664326994,0.011074881123313765,0.011074881123343296,3.226483345758068e-10,0.009411655156881063,True
8,61,666.6341835937775,0.031589536635593995,0.0650565088834548,2.5966255531615356e-06,2.623029103207076e-06,0.025266114930894864,0.0016437252304521517,5.40195059278187e-06,1.7064511615435164e-07,0.0016492978261610882,0.011053407221382832,0.011053407221209103,3.238186072922065e-10,0.009404109395221742,True
8,62,666.7868884548886,0.031899562982833404,0.06565636186240681,2.5948888659923225e-06,2.6212729864738466e-06,0.02526596543481767,0.0016588713693914518,5.395160047574796e-06,1.721032477400787e-07,0.001664438632686767,0.011073137520507932,0.0110731375204266,3.2275850535250306e-10,0.009408698887821164,True
