period,full_local_log_factor,full_cumulative_lambda,full_rolling_lambda,full_x_rms_projection,phase_only_local_log_factor,phase_only_cumulative_lambda,phase_only_rolling_lambda,phase_only_x_rms_projection,kappa_only_local_log_factor,kappa_only_cumulative_lambda,kappa_only_rolling_lambda,kappa_only_x_rms_projection,open_local_log_factor,open_cumulative_lambda,open_rolling_lambda,open_x_rms_projection
266.0,0.174183681711387,-0.00048013474235619486,0.0056683811898386,0.010377298487734707,0.12295941368132925,-0.003514154651142632,0.003511588703982521,0.00924285015467764,0.060207167705331334,-0.060640874710312126,-0.04226589491831238,0.009921264399086055,-1.9336017251757964,-1.885029231245564,-1.8846775392239905,0.08440520801897726
267.0,-0.05120293528371594,-0.0006701077780916246,0.007138073223472744,0.008193626803261711,-0.19263064521919937,-0.004222456113944343,0.00333192200364687,0.008213373531619488,-0.02761706986479834,-0.06051719004796938,-0.04509207845325251,0.008376986413075523,-1.9115764409948293,-1.885128658997434,-1.8865463112142293,0.09216390292726861
268.0,-0.06018958316102973,-0.0008921953728040803,0.005321635337072779,0.009205850147412925,0.19241854140210177,-0.003488721048585962,0.0031553678056568334,0.010383086257632405,-0.17771481155885355,-0.060954494605845816,-0.04350029829380704,0.008598509253087798,-1.8588128556966235,-1.8850304657015353,-1.8866963585584273,0.09960509431145187
269.0,0.1626024353167776,-0.0002844086416160443,0.0065593580205420025,0.009593423641826266,-0.09563064358817591,-0.0038312560766141776,0.003690342700024435,0.008051489296451102,0.1452283817898758,-0.060188015511437924,-0.04345036990957225,0.009800466869481607,-1.836260426322147,-1.8848491644399021,-1.8851693731185732,0.09837058172335099
270.0,-0.19253762230872407,-0.0009964575811238518,0.0064023828255663825,0.008063040038220755,-0.01222396014956789,-0.0038623401657732655,0.0029755705493271336,0.009493402034067028,-0.22654840148114322,-0.060804165089103496,-0.04555663060084707,0.0078119534212689,-1.8626692902407993,-1.884767016757683,-1.8834520726820714,0.09046721695259462
271.0,0.16906160757378916,-0.00036893704549686664,0.0056406169674070175,0.010364503233040775,0.12552272587047536,-0.0033849044977428276,0.003507093563341196,0.009264726608610191,0.07462828650202528,-0.06030441434522479,-0.04228337255471337,0.009985298749696848,-1.9083074374832627,-1.8848538817788105,-1.8831463649544204,0.08389673529583463
272.0,-0.043345541546479814,-0.0005269392679269511,0.007135778175597816,0.008224446144053281,-0.1932575458827128,-0.004082965679305217,0.0033394594485729235,0.008201967957294982,-0.04299050423731162,-0.0602407602639457,-0.045184032732645464,0.008297133743696783,-1.9337471762918812,-1.8850336365380496,-1.8847534800363561,0.08457700669255656
273.0,-0.06882721153993555,-0.000777123415443466,0.005334509590734726,0.00915351257085676,0.19126647889750684,-0.0033673999482546238,0.0031509011593926135,0.010384941142122447,-0.16432904335770995,-0.060622036026193926,-0.04333741933542545,0.008686607460240525,-1.909909800612844,-1.885124758018177,-1.8865878380847334,0.0924975201193377
274.0,0.16772956775736897,-0.00016213549145509943,0.006527923745842057,0.009648227994520371,-0.0928457089400181,-0.0036939631197574103,0.003690935770860293,0.008059409597863701,0.13938559996276964,-0.059892081150321796,-0.04356405440039142,0.009715111354055592,-1.8571782895771263,-1.8850227636078083,-1.8866642310744055,0.09973344810342884
275.0,-0.19153576820407725,-0.0008580396104100891,0.006450820954326288,0.008043844364923065,-0.0157872595963107,-0.0037379387433085134,0.0029763626702548284,0.009473128942270346,-0.23254421565797043,-0.060519907093985977,-0.04548742296362862,0.00782825696713794,-1.836453408998504,-1.8848461477728655,-1.8851015420620982,0.09816110390599576
276.0,0.16359004445660366,-0.00026221321886293783,0.0056135122247987215,0.010348740988260276,0.1280569327017979,-0.003260421093145084,0.0035025688812120926,0.00928662264737972,0.08813701038551575,-0.059981295074132704,-0.04231192473898258,0.01004145161990814,-1.8641901073530907,-1.884771307046707,-1.8834089892638617,0.09016516507438528
277.0,-0.035415331102388425,-0.00038911978161934753,0.007131705980750444,0.00825698592813452,-0.19382386383304023,-0.003948375760076114,0.003346991615486322,0.00819078742903599,-0.05836897122609978,-0.05997547441042139,-0.04527060714483775,0.008222492201464104,-1.909785140266574,-1.88486160969371,-1.8831741717611976,0.08377529181296928
278.0,-0.0773020301668069,-0.0006657849268898063,0.005349513618861541,0.009101529747905072,0.19005526360292443,-0.0032505209422235937,0.0031464621567012406,0.010386320604572515,-0.1500174039327124,-0.06029936624323538,-0.04318188052490499,0.00877743315066019,-1.9338250092706462,-1.8850377370303177,-1.8848297513360635,0.08475890711760962
279.0,0.172580546704495,-4.48303332289289e-05,0.006496174182052172,0.009702217290103834,-0.09003871397755626,-0.003561589734464929,0.0036914124282357796,0.008067602175180742,0.132348881931924,-0.05960887073006277,-0.04367922622821352,0.009624109379941896,-1.9082002906879465,-1.8851207569359008,-1.8866268610788268,0.09283043741649344
280.0,-0.1901505509012608,-0.0007237793352576141,0.006498457832697589,0.008026311881348362,-0.019344355131268722,-0.003617956753739228,0.0029772699849152594,0.009452817113072087,-0.23729015721589208,-0.06024344675322644,-0.04540415464220273,0.007850614070906266,-1.855591064644762,-1.8850152937491467,-1.8866299040282244,0.09984922641608213
281.0,0.15777999691524144,-0.0001597089571419591,0.005587112282964297,0.010330086066812526,0.13056131334451695,-0.0031404504544571775,0.0034980153797630866,0.009308530858712928,0.1006302634787441,-0.0596709424463511,-0.04235083249958933,0.010088955685294396,-1.8367125296361215,-1.884843397791449,-1.885033543136592,0.09794299557595272
282.0,-0.027424232360954807,-0.0002563916642476785,0.007125912899610265,0.008291219833984155,-0.19432958513113227,-0.003818426109339004,0.003354514432680339,0.008179833539511587,-0.07367188457612632,-0.05972059117730774,-0.045351171452578366,0.008153350471123786,-1.865733718292964,-1.8847756329705323,-1.8833678446178652,0.08986544542619644
283.0,-0.08559564023520226,-0.0005579437793393907,0.0053666632765783095,0.009049986173243938,0.18878516881655574,-0.003137848035395913,0.0031420515586007753,0.01038722470403849,-0.1348897685541921,-0.05998620664507059,-0.04303530201666881,0.00887053944966719,-1.9112352274800721,-1.8848691297709195,-1.8832046509425395,0.08366373204661467
284.0,0.1771437414539233,6.776637993266104e-05,0.006464144347770717,0.009755239241787634,-0.08721037606559931,-0.0034338780636712775,0.0036917735536401626,0.008076066454225756,0.12418806477708202,-0.059337705689358776,-0.04379545890634269,0.009528467057479183,-1.9338344740951567,-1.88504154295516,-1.8849062284996136,0.08495071931732116
285.0,-0.18838845409356889,-0.00059348351646559,0.006545140030517602,0.00801046156953527,-0.022894093265504553,-0.003502159520519815,0.002978293245095881,0.00943247295171365,-0.24072902843124033,-0.05997416647090923,-0.04530707456682399,0.00787891797018607,-1.9064506782879678,-1.8851166627282578,-1.8866633330149696,0.09316212639480188
286.0,0.15164336585073168,-6.118684035650862e-05,0.005561463781075392,0.010308622422110674,0.13303514760043952,-0.0030247563487682087,0.003493433759323786,0.009330443728896026,0.11201385887691363,-0.05937280973892384,-0.04239936206052044,0.010127119917116678,-1.8540536335226219,-1.8850080507380285,-1.8865934352708393,0.09995226749710598
287.0,-0.019384128032406002,-0.0001285141615831619,0.007118456650294873,0.008327118350265858,-0.19477471980465327,-0.0036928746883357526,0.0033620238195916584,0.008169107854101007,-0.08881845036320891,-0.05947540778987954,-0.04542506650017923,0.008089949482765998,-1.8370368157410248,-1.88484090357776,-1.8849654545913879,0.09771662690598788
288.0,-0.09369004585202356,-0.0004533805910638577,0.0053859671423099635,0.008998962448861886,0.18745649287728414,-0.0030291616065106835,0.003137670129272921,0.010387653796970996,-0.11906268808242361,-0.05968230806867309,-0.04289910389639484,0.008965435310095228,-1.8672983387753153,-1.8847799918944181,-1.8833287023313674,0.08956840741601166
289.0,0.18140778334383806,0.00017589679279393438,0.006431868547975131,0.009807140259059662,-0.08436141072734092,-0.003310588074056809,0.003692020052576578,0.008084801810667099,0.11497790628293596,-0.05907794746538033,-0.04391233568492279,0.0094291977833831,-1.9126559279959603,-1.8848764484207212,-1.88323777111967,0.08356221728301033
290.0,-0.18625671308828948,-0.00046697427576152564,0.006590720837496738,0.007996311382568282,-0.02643532315571269,-0.0033903285398556226,0.0029794331586180307,0.009412102769694902,-0.24281225729295175,-0.05971151405099264,-0.0451966502264487,0.007913049596843597,-1.933774910684182,-1.8850450638078364,-1.884982786438367,0.08515223757310127
291.0,0.14519290561962098,3.357513968652417e-05,0.005536614697438304,0.010284442860957024,0.13547771483232984,-0.0029131187688171845,0.003488824699313156,0.009352353628945528,0.1222036368558991,-0.059086376075367576,-0.042456777726314156,0.01015534972351424,-1.9046638357241035,-1.88511248226803,-1.886697211509008,0.09349205635660697
292.0,-0.011306860620259577,-5.261969080414529e-06,0.00710939603293745,0.008364648607509687,-0.19515930083012906,-0.003571496104643595,0.0033695156958747086,0.008158611904986521,-0.10372746380611125,-0.05923925651280164,-0.04549160648176094,0.008032486543620493,-1.8525683239281299,-1.8850010296709756,-1.8865548845359215,0.10004243454475417
293.0,-0.10156770406358183,-0.00035189146428349106,0.005407425936306529,0.008948535354915937,0.18606955739564845,-0.002924257014198912,0.003133318627566159,0.010387608518053365,-0.10265822701606148,-0.059387444125440746,-0.04277448499599483,0.009061582982287111,-1.8374252214596853,-1.8848386548989235,-1.884897354711694,0.09748237508649718
294.0,0.18536161157042022,0.00027978711746720186,0.006399380452194495,0.009857766171011313,-0.0814925333756947,-0.003191496049442095,0.003692152837533097,0.008093807567890134,0.10479690113311554,-0.05882899397150008,-0.04402944583680739,0.00932730395507814,-1.8688821828424578,-1.8847843811844456,-1.8832916243853162,0.08927439534911213
295.0,-0.18376326197948464,-0.00034408762523432983,0.006635061168729137,0.007983878268646325,-0.0299668960555498,-0.0032822601172594096,0.002980690371907388,0.009391712798965593,-0.24350114548228496,-0.059455001264756974,-0.04507358013481748,0.007952877304229567,-1.9140454758805465,-1.884883571335958,-1.8832734961142379,0.08347089951277467
296.0,0.1384421808186688,0.00012478490329236993,0.005512614351834258,0.010257648236435386,0.13788829591688084,-0.0028053325630900167,0.0034841888560201233,0.009374252835355475,0.13112651902098788,-0.05881114477730513,-0.042522352247627106,0.010173165843598725,-1.9336457537219738,-1.8850483084386134,-1.8850592998749107,0.08536324033019346
297.0,-0.003204242032232689,0.00011357605839161214,0.007098790557259975,0.008403774204339265,-0.19548338449309768,-0.003454080212686002,0.0033769859805174497,0.008148347196153784,-0.11831715029533685,-0.059011501698241264,-0.04555008281923043,0.00798111936171713,-1.9028427347547918,-1.885108222331934,-1.8867284589940638,0.09381969542966308
298.0,-0.10921157286100835,-0.0002532868574453005,0.005431031963927012,0.00889877796448449,0.18462470832707586,-0.002822943338391499,0.003128997811493739,0.010387089790353047,-0.0858028409786939,-0.05910140552133003,-0.04266241079904818,0.009158396149056372,-1.851137334404223,-1.8849942260637202,-1.8865143133224378,0.10011961591521934
299.0,0.1889945237410341,0.00037964896395429617,0.006366713174892976,0.009906963007771802,-0.07860445813328047,-0.0030763932206486523,0.0036921728341709316,0.008103082996189191,0.09372621431640506,-0.058590276357993125,-0.044146380873118486,0.009223761147764891,-1.8378766317734603,-1.8848366421363283,-1.8848293217774539,0.09724062347033932
300.0,-0.18091667931198305,-0.00022467213029882832,0.0066780303569777405,0.007973178173069051,-0.03348766623792551,-0.0031777641307062423,0.002982065475659401,0.00937130918136181,-0.24276800638282534,-0.05920420212474256,-0.04493879956399418,0.00799825626160489,-1.8704834631022023,-1.8847887982062146,-1.8832566710383631,0.08898374830995442
301.0,0.13140551861224553,0.0002126374734970001,0.005489513399570073,0.010228346585244697,0.14026617238422248,-0.0027012062020852164,0.0034795268644312954,0.009396133522572634,0.1387214258870691,-0.0585466418987897,-0.04259537485595204,0.010180220905390428,-1.9154021116932514,-1.8848905035666366,-1.8833117849346892,0.08338992113982924
302.0,0.004911937826242475,0.00022819807069152152,0.007086700119467222,0.008444455033969242,-0.19574704998561962,-0.003340430850375065,0.003384430597340332,0.00813831520266692,-0.13250506674890591,-0.05879153734531326,-0.04559976985154024,0.007935969891790257,-1.933446538324186,-1.8850512851386816,-1.8851356436475029,0.08558349020562327
303.0,-0.11660516128729861,-0.0001573905740543205,0.005456768600473049,0.008849759754644597,0.18312231549327695,-0.0027250422485808343,0.0031247084406773678,0.010386098819153181,-0.06862630763483446,-0.05882399533306745,-0.04256361015224854,0.009255238926988268,-1.9009904380839446,-1.8851038896038472,-1.8867570426984244,0.09414451176730416
304.0,0.192296227328118,0.00047568053746598315,0.006333899364296278,0.009954577829374534,-0.07569789821821833,-0.002965084537954642,0.003692080984424509,0.008112627311090744,0.08184875134864814,-0.05836125603477233,-0.04426273074030829,0.009119504997209014,-1.8497627311245355,-1.8849876357930602,-1.8864717847602406,0.10018372510863027
305.0,-0.17772613308670956,-0.00010858770392475634,0.006719506837027103,0.007964226040784709,-0.0369964911777847,-0.003076662920380314,0.0029835590042318364,0.009350897971247428,-0.24059714012722877,-0.05895875073671481,-0.0447934783512415,0.008049027534554117,-1.83838986715514,-1.8848348562237554,-1.8847614340525283,0.09699176074404953
306.0,0.12409796047880416,0.0002973160483063839,0.005467363806212533,0.010196652254651703,0.14261062671837987,-0.0026005606666588757,0.0034748393301581026,0.00941798776684861,0.14494001430610914,-0.05829241490324153,-0.0426751571862221,0.010176312685119412,-1.8721003911232552,-1.884793240324734,-1.8832239007012148,0.08869680008353105
307.0,0.013029901011012125,0.00033879026642594657,0.007073184713580735,0.008486647107460223,-0.19595039951293952,-0.00323036470198878,0.003391845472814603,0.008128517371727952,-0.14620808648460024,-0.05857878516897885,-0.04563993260171708,0.007897127945806916,-1.9167240847095663,-1.8848972495898313,-1.8833525917940832,0.08331941470466152
308.0,-0.12373257945872364,-6.403885605830531e-05,0.005484609806138387,0.00880154673335353,0.18156277281045985,-0.002630386982792518,0.0031204512580235546,0.010384637093937263,-0.05126070888728557,-0.058555025181051275,-0.04247858003492784,0.009351426026809419,-1.9331769022411494,-1.885054001708829,-1.8852116929576965,0.08581273406276536
309.0,0.19525689346570965,0.0005680677210347948,0.0063009712598616876,0.010000459600718395,-0.07277356547042008,-0.0028573875604223807,0.003691878210967453,0.00812243967287093,0.06924838099553518,-0.05814142192481636,-0.044378080054786384,0.009015420860387934,-1.8991100933952094,-1.8850994906786878,-1.8867829346345217,0.0944659745694861
310.0,-0.17420132524667836,4.295485655074975e-06,0.006759378686412831,0.007957035809006825,-0.04049223203896582,-0.002978790284546714,0.002985171413732507,0.009330485131915712,-0.23698559816799705,-0.058718338622375015,-0.04463900997195776,0.008105016838078027,-1.848446445033012,-1.8849812550475726,-1.8864273635043276,0.10023470081144216
311.0,0.11653521276782856,0.00037899296887749774,0.005446218816263816,0.010162685021635712,0.14492094288977297,-0.0025032284415424707,0.003470126839214946,0.009439807550933972,0.1497471918357994,-0.058048031450483775,-0.0427610373386134,0.010161393201207907,-1.8389636877379503,-1.884833288593201,-1.884693769760696,0.0967361801590254
312.0,0.021137872416089012,0.0004455278389006116,0.007058304165328037,0.008530302380020954,-0.19609355758532515,-0.0031237102657212614,0.003399226546649636,0.008118955122289275,-0.15934248497440254,-0.058372693160496335,-0.045669836857040645,0.007864654536688293,-1.8737311781086323,-1.8847977049057505,-1.8831933698061163,0.08841387905225193
313.0,-0.13057858883850817,2.692043737534391e-05,0.005514519732863722,0.008754201566231745,0.17994649765149345,-0.002538821422535272,0.0031162270154993037,0.010382706379075138,-0.0338394564566658,-0.05829431221256077,-0.0424075971845145,0.009446224345706402,-1.918009652506467,-1.8849038133645388,-1.8833958661034587,0.08325950261823649
314.0,0.19786721099714794,0.0006569850569924541,0.006267960813858195,0.01004446009562235,-0.06983217104171999,-0.0027531314531696184,0.0036915654629567584,0.008132519183873836,0.056009313840810225,-0.05793028792576659,-0.04449200433756344,0.008912336162316391,-1.9328365925915942,-1.8850564655276822,-1.8852873236788183,0.08605070296199571
315.0,-0.17035243729221736,0.00011409800191559753,0.006797544086654693,0.00795162039593456,-0.0439737538183505,-0.00288399057178924,0.002986903107405764,0.00931007653996069,-0.23194370120027574,-0.05848271145997139,-0.044476991476121074,0.008166032969641876,-1.8972049245203586,-1.8850950320641668,-1.8868061115668637,0.09478355539554874
316.0,0.10873359684242595,0.00045783059318303535,0.00542613289630025,0.010126569216140678,0.14719640642625134,-0.002409052606605567,0.0034653899505170975,0.009461584766271522,0.1531213761450223,-0.05781307827134798,-0.0428523823321334,0.010135573012449831,-1.8471902694373945,-1.8849750802837024,-1.8863811156189711,0.10027250676985909
317.0,0.0292240693486802,0.0005485758258502189,0.007042117907576967,0.008575368575723443,-0.19617667107620015,-0.0030203069235443516,0.0034065697694381004,0.008109629846170065,-0.17182414698709464,-0.05817273463953646,-0.04568876172615832,0.007838584928228212,-1.83959679742162,-1.8848319311264086,-1.884626407047847,0.0964742787475195
318.0,-0.137128651744408,0.00011562856933997292,0.005546452368136939,0.008707783715656075,0.17827393105068368,-0.0024501992569587287,0.0031120364556320806,0.010380308715068379,-0.016496344959341536,-0.058041676810353465,-0.04235073525182411,0.009538856300875047,-1.8753740345042322,-1.8848021893131315,-1.883165132678687,0.0881353081093226
319.0,0.20011844202875947,0.0007425966366108804,0.00623489975124355,0.010086434831816572,-0.06687442496489635,-0.002652156077359787,0.0036911436809485775,0.008142864887813779,0.042215636589430276,-0.057727390561451326,-0.04460406638538652,0.008811015243004316,-1.9192570844957622,-1.884910198388939,-1.8834415525238797,0.08321029683211957
320.0,-0.1661900762534136,0.00022093203382955398,0.006833911617439731,0.00794799167942191,-0.04743992584459476,-0.0027921178578823964,0.0029887544131154244,0.009289677981965963,-0.22549528553542944,-0.05825166523324501,-0.04430919459337499,0.008231865917781881,-1.932425468640975,-1.8850586836084766,-1.885362412623786,0.0862971123613665
321.0,0.10070999868134722,0.0005339820856909797,0.005407161661592375,0.010088432855669833,0.1494363046182955,-0.0023178860121622165,0.0034606291949598883,0.009483311214924734,0.1550544791097105,-0.05758716011068128,-0.04294858920260083,0.01009912037197421,-1.895278222888996,-1.8850905201794441,-1.8868265549551098,0.09509672929633273
322.0,0.03727669248334472,0.0006480898819569852,0.007024684782699864,0.008621789018611194,-0.1961999085737188,-0.0029200040946515226,0.0034138711088952224,0.008100542907255868,-0.1835689082125905,-0.057978407775594036,-0.045696014793512416,0.007818931382708852,-1.8459958585437026,-1.8849691081867863,-1.8863331084613777,0.100297131558557
323.0,-0.14336898042254168,0.00020221659928051873,0.005580351278016378,0.008662349575723684,0.17654553703742581,-0.002364383224273574,0.0031078803144169746,0.010377446409182561,0.0006353856232994096,-0.05779694092296589,-0.042307885939075175,0.009628505163788516,-1.840287848208693,-1.884830776112551,-1.8845594239795929,0.09620645660912641
324.0,0.20200247674794017,0.00082505690838132,0.0062018196603667985,0.010126244017317881,-0.06390103676334603,-0.0025543111672954024,0.003690613796973308,0.008153475767470419,0.027950991942288908,-0.057532286809184235,-0.044713812759944994,0.008712156421516322,-1.8770271708660764,-1.884806690911173,-1.8831392413988652,0.08786140458351845
325.0,-0.1617252226430503,0.0003249022020692227,0.006868400446629763,0.007946160472066383,-0.050889621927738625,-0.0027030352004044586,0.0029907255804174555,0.009269295158689388,-0.2176776703024566,-0.058025041835317384,-0.04413752880672543,0.008302284663544069,-1.9204646624866646,-1.88491640774679,-1.8834895910038312,0.08317189858761112
326.0,0.09248181946122448,0.0006075921323120303,0.005389361786892083,0.010048406809790212,0.15163992755542754,-0.002229590529374299,0.0034558450792921552,0.009504978622559545,0.15555161308717969,-0.05736989872205819,-0.04304908495146877,0.01005245524085439,-1.9319435054389225,-1.8850606626476858,-1.885436837801737,0.08655166216602496
327.0,0.04528391480646201,0.0007442169722941404,0.007006062857863785,0.00866950246557686,-0.19616346136238694,-0.002822660470759659,0.003421126540348815,0.00809169564599675,-0.19449304753595095,-0.05778923556858385,-0.04569094988078728,0.007805685596533338,-1.8933333401888954,-1.885085961355763,-1.8868442509129324,0.09540497599168389
328.0,-0.14928658313347334,0.0002868059963619224,0.005616149425827539,0.008617952628070132,0.1747618041232316,-0.0022812444201682222,0.003103759321497501,0.010374122050910924,0.017424000789586128,-0.0575599269211504,-0.04227878265898708,0.009714322668438928,-1.8448647261614133,-1.8849633356387068,-1.886283410597585,0.10030858839085686
329.0,0.2035118895021212,0.0009045114173520723,0.006168752079784619,0.01016375350776803,-0.06091271361967584,-0.002459455572750312,0.0036899767491891276,0.008164350745646766,0.013298394651717439,-0.05734455208354291,-0.04482077044976753,0.008616390971597537,-1.8410354437888188,-1.8848298162105916,-1.8844928984924052,0.09593311622546292
330.0,-0.1569691796012973,0.0004261062930531348,0.006900940416959422,0.007946136480264921,-0.05432172137966211,-0.0026166139539833782,0.0029928167935903945,0.009248933671475529,-0.2085413517299227,-0.05780272420368346,-0.043963997810691866,0.008377034674790963,-1.87868879761326,-1.8848112070633267,-1.8831157456656313,0.087592480136298
331.0,0.08406692427328985,0.0006787975860447865,0.005372790883301145,0.01000662397687244,0.15380656627758352,-0.0021440363702022094,0.0034510380797217353,0.009526578619660029,0.15463052502637362,-0.05716093190993706,-0.04315332560643004,0.009996138436129003,-1.9216306821518105,-1.8849224441481862,-1.8835399168263223,0.08314439808997041
332.0,0.0532338760802163,0.0008370960152440984,0.0069863093008130425,0.008718442955195882,-0.19606754127928647,-0.002728143312699451,0.0034283320684927983,0.008083089373523441,-0.20451392871703855,-0.05760476623766929,-0.04567298722920317,0.007798820827392547,-1.9313907999591775,-1.8850624090753278,-1.8855104787270989,0.08681403686263023
333.0,-0.1548693114592634,0.00036950920601134315,0.005653769115921003,0.008574643559697993,0.1729232426100096,-0.0022006616732919166,0.0030996741988518262,0.010370338479248047,0.03374024858523038,-0.057330456883846775,-0.04226302533917092,0.009795438983817446,-1.8913736774601229,-1.88508136183324,-1.8868591901271088,0.09570778124538101
334.0,0.20463999017186946,0.0009810974723761876,0.006135728580957234,0.01019883574271532,-0.05791016315423237,-0.0023674565879055107,0.0036892334543883855,0.008175488680062815,-0.0016598392850063787,-0.05716377838804187,-0.04492444384962404,0.00852428365400254,-1.8437982450976147,-1.884957759687325,-1.8862320916834876,0.10030691467970296
335.0,-0.1519335256806906,0.000524635910725242,0.006931471988427085,0.007947928274062696,-0.05773510843610638,-0.0025327331605867072,0.0029950281448744703,0.00922859904245339,-0.19814944823242706,-0.05758463113384601,-0.04379065141837764,0.008455835154793446,-1.8418381435996143,-1.8848290444154212,-1.8844269083764629,0.09565466177412313
336.0,0.0754835958989755,0.0007477280535474154,0.005357507365434752,0.009963218537195867,0.15593551585798335,-0.0020611014670790582,0.0034462086434020323,0.009548102772009185,0.15232079565170117,-0.05695991260174617,-0.04326079450260982,0.00993085663110655,-1.8803571248760087,-1.884815735131078,-1.8830946926553138,0.08732884069315237
337.0,0.06111467314829764,0.0009268584544220453,0.006965480244948011,0.008768539655898792,-0.19591238162445615,-0.0026363278176944204,0.0034354837151180707,0.00807472537617084,-0.21355080373676802,-0.05742457399977294,-0.045641635838645646,0.007798293704988104,-1.9227534571528995,-1.8849283099738725,-1.8835924607152663,0.08312787419987584
338.0,-0.16010590177764747,0.0004504301697117804,0.0056931220220320326,0.008532470418343164,0.17103038608467314,-0.002122520971829428,0.0030956256590580016,0.01036609879740554,0.04945838478290955,-0.05710835222822654,-0.04226010519460557,0.009870975219817734,-1.9307675713406813,-1.8850639290903424,-1.8855832166386761,0.08708390582665586
339.0,0.2053808770821585,0.0010549447623738651,0.006102780855560143,0.01023137067202085,-0.05489409169934884,-0.002278189322058099,0.0036883848199062903,0.008186888363890072,-0.016842059764350898,-0.0569895726044393,-0.04502431204662445,0.00843633450741616,-1.889402677477171,-1.8850767277581502,-1.8868713677812678,0.09600463790902942
340.0,-0.1466300691858861,0.0006205770742907475,0.006959946108712567,0.007951543232443422,-0.061128673225993135,-0.002451278980599084,0.0029973596452046005,0.009208296701634798,-0.18657692824712302,-0.05737071188574131,-0.04361953509323193,0.008538376039938386,-1.8427976472537042,-1.8849523775213723,-1.8861792223850558,0.10029217166269852
341.0,0.06675048531086374,0.000814506423958117,0.005343570276178022,0.009918325215200021,0.15802607374991495,-0.0019806709080755825,0.0034413571793469127,0.009569542568127363,0.14866282941682882,-0.05676650795230269,-0.04337100000498797,0.009857403958193851,-1.8426944663879592,-1.8848284540283124,-1.8843615312524236,0.09537149854122028
342.0,0.06891435472962432,0.0010136287874249771,0.006943630698762568,0.00881971673669395,-0.19569823609947667,-0.002547096537290206,0.0034425775265004843,0.00806660491475751,-0.22152576198529916,-0.057248260157077534,-0.04559651738589778,0.007804045736952318,-1.8820303634510613,-1.8848202724769167,-1.883076126880593,0.08707078634497659
343.0,-0.16498601540241312,0.0005296648101951285,0.005734109345884706,0.008491478742900285,0.16908379043141517,-0.002046714942629257,0.00309161439995394,0.010361406358221952,0.06445724756819113,-0.05689343360394263,-0.04226942850582214,0.009940058316495026,-1.9238313182861606,-1.884934007304349,-1.883647148885649,0.08312239418310355
344.0,0.20572948527786356,0.0011261759162057927,0.006069940794628345,0.010261246639100895,-0.05186520536010142,-0.002191536135703304,0.003687431721406864,0.008198548521941693,-0.0321671729144627,-0.05682155493914763,-0.0451198266123999,0.008352981572053522,-1.9300741672053723,-1.88506522869941,-1.8856549347876694,0.08736092337353815
345.0,-0.141070806377701,0.0007140107501364977,0.006986323962353559,0.00795698749143987,-0.06450131193187762,-0.0023721441814893163,0.002999811202554542,0.009188031993622604,-0.17390966576708095,-0.057160940767634394,-0.043452639753396215,0.008624314837550745,-1.8874238147096523,-1.8850720651805992,-1.8868807834765335,0.0962950473157739
346.0,0.05788656690269677,0.0008792493517334926,0.005331039122950874,0.009872078614967549,0.16007754198798946,-0.0019026364179937129,0.003436484084294783,0.009590889436469758,0.14370669559262614,-0.05658039846601514,-0.04348347272123325,0.009776661331818537,-1.841864023847753,-1.8849471864484233,-1.8861248742946457,0.10026444391954832
347.0,0.0766209142639462,0.0010975250431231546,0.006920814454274225,0.00887189324202803,-0.19542538031299114,-0.0024603388499677688,0.0034496095642934906,0.008058729224732452,-0.22836481740100403,-0.057075454428363814,-0.045537390994143404,0.007816004499655207,-1.8436028935329825,-1.8848280386302232,-1.8842968445152308,0.09508403230844881
348.0,-0.16950027449575486,0.0006073014812298269,0.005776622078348445,0.008451711709352872,0.16708403498647648,-0.0019731423734262623,0.0030876411186939066,0.010356264779963622,0.07862138403317076,-0.05668552098450883,-0.042290338671132056,0.010001838146364714,-1.8837067234902751,-1.8848248164602808,-1.883060090046459,0.08681861125616859
349.0,0.20568163404449233,0.0011949070186603784,0.006037240592818012,0.010288361234223076,-0.04882420788397426,-0.0021073861141441648,0.0036863750583550512,0.008210467815320572,-0.0475544690061085,-0.05665935751179135,-0.04521040992117316,0.008274604300007335,-1.9248626185567825,-1.8849395379562592,-1.8837039031754983,0.08312801333102333
350.0,-0.13526788085802688,0.0008050133390127005,0.007010576702534299,0.007964265879410369,-0.06785192743241726,-0.0022952276607678024,0.003002382673518764,0.009167810165861308,-0.1602433690549255,-0.05695531183048602,-0.04329185419334634,0.008713273353876297,-1.9293110656531463,-1.8850663137496788,-1.885725518691001,0.0876447291815255
351.0,0.048911088975504995,0.0009420676855554136,0.00531997360772621,0.009824612578291786,0.16208922415730495,-0.0018268958892063414,0.003431589705207064,0.009612134727229465,0.1375108612886917,-0.0564012771492348,-0.04359776245702403,0.009689574491285052,-1.8854405848321638,-1.8850673800490592,-1.8868874411183554,0.09657852048338211
352.0,0.08422229021497948,0.0011786592268321868,0.006897084052698473,0.008924983007128592,-0.19509410871897276,-0.002375950471109087,0.0034565759268658735,0.008051099516513725,-0.23399909892538065,-0.0569058164156443,-0.04546417780579848,0.007834084532249746,-1.8409983264129952,-1.8849421838739566,-1.8860691198259645,0.10022383873402578
