history,period,amplitude_half_peak_to_peak,x_std,mean_support_power,mean_dissipation_power,mean_net_power,mean_abs_support_power,mean_local_excess_energy
low_history,345,4.681745679274707e-06,3.2729095361292465e-06,3.0558900831566296e-12,4.020038935630245e-12,-9.641488524736148e-13,9.539696274210892e-12,1.963907711403552e-11
low_history,346,4.709205211006484e-06,3.2691784201136956e-06,5.074076837476464e-12,4.13532786257231e-12,9.387489749041547e-13,1.0392765088878187e-11,1.9777413316432128e-11
low_history,347,4.741344088315946e-06,3.424770885785146e-06,3.3466069868252277e-12,3.81408418437725e-12,-4.674771975520216e-13,9.812609553738432e-12,2.0633505601141068e-11
low_history,348,4.768825768303175e-06,3.2491653555645707e-06,4.272677811542715e-12,4.400974540952736e-12,-1.2829672941002046e-13,1.0126257821346793e-11,2.0004655282187348e-11
low_history,349,4.8030471338778025e-06,3.449846307351283e-06,4.721310932495518e-12,3.95945574556029e-12,7.618551869352277e-13,1.0396350886501625e-11,2.106820446189931e-11
low_history,350,4.828959199953964e-06,3.380123052045141e-06,3.229529943049608e-12,4.263242460056129e-12,-1.033712517006522e-12,1.0142726128633408e-11,2.0910570721470017e-11
low_history,351,4.857271856228973e-06,3.367392737620873e-06,5.387806384777302e-12,4.410397771850831e-12,9.774086129264718e-13,1.1049425868985544e-11,2.1017454167663092e-11
low_history,352,4.891571169257647e-06,3.534216927203484e-06,3.596420972981369e-12,4.050919466172138e-12,-4.544984931907681e-13,1.0439466584405342e-11,2.1957288989086615e-11
low_history,353,4.91796464488492e-06,3.3518201097839813e-06,4.49458425437378e-12,4.6789789581962004e-12,-1.8439470382241976e-13,1.0758835291305275e-11,2.1282077549531294e-11
low_history,354,4.952124797369395e-06,3.554622542085208e-06,5.065946332119207e-12,4.221386029395689e-12,8.445603027235176e-13,1.1078071342653982e-11,2.2393670423869753e-11
low_history,355,4.981169585388523e-06,3.4908672115893724e-06,3.4149592606860032e-12,4.521025039343244e-12,-1.1060657786572403e-12,1.0781862139010044e-11,2.2264507353016668e-11
low_history,356,5.008045759369306e-06,3.468646169457987e-06,5.7186691191108e-12,4.703443121064456e-12,1.0152259980463446e-12,1.1745339070724142e-11,2.2335685061326474e-11
low_history,357,5.044127802833476e-06,3.6469700823603775e-06,3.866012347045862e-12,4.303008899051845e-12,-4.369965520059829e-13,1.11083392704865e-11,2.33650755748047e-11
low_history,358,5.071838287601382e-06,3.4579353287941944e-06,4.7272304980681505e-12,4.973924890055064e-12,-2.466943919869141e-13,1.1425244065679881e-11,2.264209179016337e-11
low_history,359,5.1077667735377474e-06,3.66242959002645e-06,5.43407206961678e-12,4.501048960579969e-12,9.33023109036811e-13,1.1808671663012215e-11,2.38017742161663e-11
low_history,360,5.137713558339696e-06,3.6052493973382666e-06,3.6131488547628215e-12,4.79427999799623e-12,-1.1811311432334068e-12,1.1468345251250422e-11,2.370619435743885e-11
low_history,361,5.165447816424251e-06,3.573056786194085e-06,6.067492748615772e-12,5.0156250333110524e-12,1.0518677153047192e-12,1.247340893834805e-11,2.3737257846004248e-11
low_history,362,5.2019629595556616e-06,3.7631333318570062e-06,4.156926024850315e-12,4.571413786700427e-12,-4.14487761850112e-13,1.1827569576321198e-11,2.4862273730458137e-11
low_history,363,5.232464525883884e-06,3.567643361565162e-06,4.971217791616129e-12,5.28684457590186e-12,-3.1562678428573114e-13,1.2135134907805342e-11,2.4090229121400672e-11
low_history,364,5.26885253546161e-06,3.77336948529536e-06,5.827145573854612e-12,4.799677521887482e-12,1.0274680519671308e-12,1.2582560324578475e-11,2.5297861459215597e-11
low_history,365,5.297280368604662e-06,3.723391694891089e-06,3.825180503684688e-12,5.083992640914807e-12,-1.2588121372301182e-12,1.2199298917451633e-11,2.5241445924445956e-11
low_history,366,5.328348575778241e-06,3.6807109763847556e-06,6.43503963259416e-12,5.348085948327758e-12,1.086953684266403e-12,1.3244034145305293e-11,2.5227217830242792e-11
low_history,367,5.364792556195042e-06,3.882774342307224e-06,4.47073756730113e-12,4.857175106483947e-12,-3.8643753918281733e-13,1.2591139033301571e-11,2.6454145637351846e-11
low_history,368,5.3955599394750475e-06,3.681044938443917e-06,5.227082594534376e-12,5.618723375555238e-12,-3.916407810208614e-13,1.2893280428289035e-11,2.5631922395478916e-11
low_history,369,5.434359785450038e-06,3.887509179978058e-06,6.246587931334553e-12,5.1184906872465305e-12,1.128097244088022e-12,1.3407822015217172e-11,2.68870536601008e-11
low_history,370,5.4636762449322696e-06,3.84538234602388e-06,4.052149015536254e-12,5.391107292975448e-12,-1.3389582774391953e-12,1.2971192258054888e-11,2.6875914192560556e-11
low_history,371,5.4957090755702875e-06,3.7917342927961584e-06,6.822181620726184e-12,5.702117212734796e-12,1.1200644079913873e-12,1.4070158555646067e-11,2.6811347138303902e-11
low_history,372,5.5345985584542845e-06,4.006000495944764e-06,4.809209493315891e-12,5.161500881690855e-12,-3.5229138837496433e-13,1.3398018493663109e-11,2.8146754768191127e-11
low_history,373,5.564460568430185e-06,3.798279770126533e-06,5.495511861383275e-12,5.970711122257594e-12,-4.751992608743192e-13,1.3700370387489926e-11,2.7273438166271572e-11
low_history,374,5.60319411888055e-06,4.004956749699805e-06,6.6940001902648795e-12,5.458882363494376e-12,1.2351178267705046e-12,1.429026739200882e-11,2.8575318784763913e-11
low_history,375,5.636055958935238e-06,3.971348717658375e-06,4.295325855530134e-12,5.716735998244545e-12,-1.4214101427144108e-12,1.3789248012598717e-11,2.861615878695144e-11
low_history,376,5.666464204717725e-06,3.906245536078931e-06,7.229812219037993e-12,6.0790659398734105e-12,1.150746279164582e-12,1.4945090197904577e-11,2.849571613868805e-11
low_history,377,5.707057186610243e-06,4.132921189263046e-06,5.174231885635975e-12,5.485680699419126e-12,-3.1144881378315153e-13,1.4258548273809722e-11,2.994656455180194e-11
low_history,378,5.738784331299485e-06,3.919513227292875e-06,5.7773012255596995e-12,6.344092488242781e-12,-5.667912626830807e-13,1.4551700010398082e-11,2.9021785664793423e-11
low_history,379,5.7792146628543595e-06,4.1258706992893535e-06,7.171246274691671e-12,5.822476803524416e-12,1.3487694711672556e-12,1.5234984227665298e-11,3.036971812747336e-11
low_history,380,5.813127850695654e-06,4.101494589654787e-06,4.556250797380994e-12,6.062272442434237e-12,-1.5060216450532429e-12,1.4668422044802124e-11,3.0470212274638696e-11
low_history,381,5.844644839575475e-06,4.024535684040834e-06,7.659469478426227e-12,6.480902182923999e-12,1.1785672955022292e-12,1.5860857682545314e-11,3.028928109018023e-11
low_history,382,5.886101846569458e-06,4.263841742836239e-06,5.568348202013323e-12,5.8316289580886455e-12,-2.632807560753232e-13,1.5185450436781434e-11,3.186332564257449e-11
low_history,383,5.920646058643619e-06,4.04503539038656e-06,6.073651518286078e-12,6.740640715546114e-12,-6.669891972600355e-13,1.5461657072833503e-11,3.088630248730313e-11
low_history,384,5.961952829591777e-06,4.25046506615899e-06,7.680483812756587e-12,6.211175756122547e-12,1.4693080566340402e-12,1.623618680383225e-11,3.227858904939636e-11
low_history,385,5.994154381516736e-06,4.236007642594761e-06,4.836555492391653e-12,6.4291616557967e-12,-1.5926061634050467e-12,1.5606276296227188e-11,3.244641201678955e-11
low_history,386,6.029359026576975e-06,4.146570896091531e-06,8.111582404538086e-12,6.908654362929939e-12,1.2029280416081466e-12,1.6829692213250443e-11,3.219664390169649e-11
low_history,387,6.070772492733356e-06,4.398597979827884e-06,5.992998956375141e-12,6.2000888366736436e-12,-2.0708988029850317e-13,1.6169463110989826e-11,3.3900307337005495e-11
low_history,388,6.105280304258276e-06,4.174775428051846e-06,6.38479646358148e-12,7.1610113631525885e-12,-7.762148995711074e-13,1.6431948797432178e-11,3.287134263887988e-11
low_history,389,6.149355367607301e-06,4.3786729970605284e-06,8.222921021893777e-12,6.626145986488495e-12,1.5967750354052828e-12,1.7304760369296076e-11,3.430643898705495e-11
low_history,390,6.182578751234846e-06,4.374869015423126e-06,5.137542765074971e-12,6.8183103362427425e-12,-1.6807675711677707e-12,1.6595903044718786e-11,3.455039256764885e-11
low_history,391,6.21888300994522e-06,4.27255353340635e-06,8.58737044904926e-12,7.364152377652516e-12,1.2232180713967445e-12,1.7868538632959844e-11,3.422622089125891e-11
low_history,392,6.263061349737198e-06,4.537430067812066e-06,6.45080816945125e-12,6.5929902664299e-12,-1.421820969786493e-13,1.7211111521098628e-11,3.60671068580423e-11
low_history,393,6.2969029540060895e-06,4.308943890669146e-06,6.7118230240547185e-12,7.60683960286928e-12,-8.950165788145606e-13,1.746445658696604e-11,3.498582410664539e-11
low_history,394,6.340903833446099e-06,4.510618269681994e-06,8.800507260173565e-12,7.069187928027328e-12,1.7313193321462382e-12,1.8449302314230227e-11,3.646091399814914e-11
low_history,395,6.3781571813248394e-06,4.518201750247042e-06,5.46093140390305e-12,7.231108896259394e-12,-1.7701774923563449e-12,1.7644636191730754e-11,3.6790266830250585e-11
low_history,396,6.412634834862541e-06,4.402543249299049e-06,9.087589257201117e-12,7.848837190996063e-12,1.2387520662050513e-12,1.8973886796796302e-11,3.6384627539977265e-11
low_history,397,6.458305805673303e-06,4.680358516321816e-06,6.943951696843111e-12,7.0117352606713935e-12,-6.778356382828093e-14,1.8321205127768972e-11,3.837039554273569e-11
low_history,398,6.49465341262534e-06,4.447666663218142e-06,7.055623654600101e-12,8.079531630760687e-12,-1.0239079761605876e-12,1.8554473963172198e-11,3.723782083239085e-11
low_history,399,6.5401372693618676e-06,4.646441941190294e-06,9.415335509122347e-12,7.542265113258773e-12,1.873070395863573e-12,1.9672440094125604e-11,3.875037454476004e-11
low_history,400,6.578562449954806e-06,4.666176155733367e-06,5.808700995578815e-12,7.669169034588126e-12,-1.8604680390093095e-12,1.877111924549732e-11,3.917535791968353e-11
high_history,1,0.00010363377208946756,7.24912602243479e-05,2.463964400658288e-09,1.9717413991788567e-09,4.922230014794316e-10,5.043119834979072e-09,9.633213000239864e-09
high_history,2,0.00010431571598143452,7.503579376216195e-05,1.5396473765306243e-09,1.8662292376738726e-09,-3.2658186114324817e-10,4.735969507827936e-09,9.957130692770322e-09
high_history,3,0.00010489046903741639,7.146350508147995e-05,2.1926419196210742e-09,2.1305003811382386e-09,6.214153848283553e-11,4.942784855214788e-09,9.679531450350443e-09
high_history,4,0.00010558880658262382,7.621525664877766e-05,2.1621549708589394e-09,1.8939201909747313e-09,2.6823477988420847e-10,4.98279165464962e-09,1.02259772451061e-08
high_history,5,0.00010618497963296725,7.37576542642865e-05,1.6303630198600118e-09,2.095549834211883e-09,-4.651868143518715e-10,4.912268456851444e-09,1.0053894048207654e-08
high_history,6,0.0001067352253511511,7.457956198980565e-05,2.614774373261939e-09,2.0975466159906542e-09,5.17227757271285e-10,5.350236639300624e-09,1.021189449599156e-08
high_history,7,0.00010746322513099926,7.7356019300118e-05,1.645495697395949e-09,1.976596514109759e-09,-3.311008167138098e-10,5.028954925471008e-09,1.0572314512804617e-08
high_history,8,0.00010806972738083842,7.360708852247344e-05,2.306320950179553e-09,2.261220248190397e-09,4.5100701989156305e-11,5.237840758781541e-09,1.0270405639816707e-08
high_history,9,0.00010879203497121681,7.846079033929758e-05,2.3152634932315074e-09,2.012684017043684e-09,3.025794761878234e-10,5.292977548059521e-09,1.0845598365563974e-08
high_history,10,0.00010935331296141326,7.606363767499585e-05,1.7164180831279968e-09,2.218005367999193e-09,-5.01587284871196e-10,5.212130617372222e-09,1.0676660537723906e-08
high_history,11,0.00010996785399167153,7.672899546345123e-05,2.774660119689196e-09,2.23130473876652e-09,5.433553809226763e-10,5.674989487737087e-09,1.0825458018616844e-08
high_history,12,0.00011068716228221365,7.973767486075219e-05,1.7588966011950495e-09,2.0933307076856528e-09,-3.3443410649060313e-10,5.33840244713052e-09,1.1223189299584108e-08
high_history,13,0.00011129365663103963,7.581204690028667e-05,2.425150257018461e-09,2.399288313876166e-09,2.5861943142295282e-11,5.549448604905105e-09,1.0895787355863805e-08
high_history,14,0.00011205961275020937,8.076271659637749e-05,2.478135396702425e-09,2.1386928173986985e-09,3.394425793037264e-10,5.62287266329481e-09,1.1500466276325386e-08
high_history,15,0.00011263674444794702,7.843510358370192e-05,1.807419545224768e-09,2.347142788801787e-09,-5.397232435770189e-10,5.526374106152449e-09,1.133603068937046e-08
high_history,16,0.00011326852392787301,7.893464929687064e-05,2.942864503533955e-09,2.3730253801098873e-09,5.698391234240683e-10,6.021856698966701e-09,1.1473953007519286e-08
high_history,17,0.00011403173075991146,8.218143235091003e-05,1.8802764421302398e-09,2.2167590162459023e-09,-3.3648257411566225e-10,5.66299275141341e-09,1.191150641924166e-08
high_history,18,0.00011461595709499894,7.807938294835924e-05,2.5493203206014768e-09,2.5450434813448786e-09,4.2768392565985956e-12,5.87982235293154e-09,1.1557416291077728e-08
high_history,19,0.00011537210423526179,8.312139856617257e-05,2.651232720836156e-09,2.272313909591424e-09,3.789188112447319e-10,5.972265263156632e-09,1.2192197162836679e-08
high_history,20,0.00011601647093459344,8.08728341392582e-05,1.903668770858448e-09,2.4832724191670885e-09,-5.796036483086408e-10,5.85746824449898e-09,1.2033816443669032e-08
high_history,21,0.00011661418715058769,8.119764184261727e-05,3.1197175415612412e-09,2.5231136828942643e-09,5.966038586669767e-10,6.387526472560012e-09,1.2159161686480828e-08
high_history,22,0.00011742307164394616,8.468850688836588e-05,2.010146223195557e-09,2.347257481003546e-09,-3.371112578079892e-10,6.007083753500566e-09,1.2639248986967624e-08
high_history,23,0.00011802363691962303,8.041091084061972e-05,2.6790899995869e-09,2.698889371026119e-09,-1.9799371439219012e-11,6.226092470133007e-09,1.2257347089353109e-08
high_history,24,0.00011882537006902005,8.553839326281093e-05,2.835107082555815e-09,2.4139948441264806e-09,4.2111223842933457e-10,6.344501815400921e-09,1.2922820419693632e-08
high_history,25,0.00011948778526404968,8.337837213194374e-05,2.0055206294568815e-09,2.626765485821175e-09,-6.21244856364293e-10,6.2111515272326615e-09,1.277213468803032e-08
high_history,26,0.00012009821851108327,8.351932258834552e-05,3.3055777941366897e-09,2.68200418252541e-09,6.235736116112798e-10,6.768805504996714e-09,1.2883010794807877e-08
high_history,27,0.00012089347168497966,8.725952570017607e-05,2.1490095924347146e-09,2.4851876701487374e-09,-3.3617807771402263e-10,6.374345098891119e-09,1.3408309174481515e-08
high_history,28,0.00012156674795610334,8.280745760636839e-05,2.814670577337801e-09,2.861180658788127e-09,-4.651008145032566e-11,6.5904457731598706e-09,1.2997427316613525e-08
high_history,29,0.00012235428454052122,8.801408993550524e-05,3.0302484971316353e-09,2.564135346080705e-09,4.661131510509309e-10,6.73783720254453e-09,1.3694095985881682e-08
high_history,30,0.00012300617521035506,8.595229022547802e-05,2.1133061519521165e-09,2.777950756210126e-09,-6.646446042580091e-10,6.583713514141451e-09,1.3552900657505623e-08
high_history,31,0.00012365700349703523,8.590052826562936e-05,3.5007722522506075e-09,2.850113886061779e-09,6.50658366188828e-10,7.17059173754561e-09,1.3647345739005747e-08
high_history,32,0.0001244757738849689,8.989531167500279e-05,2.2974007665731407e-09,2.630938342760675e-09,-3.335375761875338e-10,6.761691763292788e-09,1.4220711868597802e-08
high_history,33,0.00012516775201898422,8.527027803500127e-05,2.9563135667969347e-09,3.03231470729452e-09,-7.600114049758534e-11,6.97955802786201e-09,1.3779713333806615e-08
high_history,34,0.00012600231211637447,9.054942589474817e-05,3.237196008630711e-09,2.7231812582080376e-09,5.140147504226739e-10,7.151156921256398e-09,1.4508015247063134e-08
high_history,35,0.00012664105396323344,8.859554836859862e-05,2.2273936794859788e-09,2.937196220507415e-09,-7.098025410214359e-10,6.978426768920132e-09,1.4378226086622699e-08
high_history,36,0.00012734115534582258,8.834232357809526e-05,3.7056552218156834e-09,3.027888038524044e-09,6.777671832916386e-10,7.595279057043569e-09,1.4454152938729843e-08
high_history,37,0.0001281706620782641,9.259650684428283e-05,2.4558640393953666e-09,2.784904763448863e-09,-3.290407240534965e-10,7.168491754193176e-09,1.5078502983134415e-08
high_history,38,0.00012881656542990116,8.780031721928882e-05,3.104265438623813e-09,3.2126827027455086e-09,-1.0841726412169529e-10,7.390067889478713e-09,1.4606247740286356e-08
high_history,39,0.00012969960136793857,9.314505982534366e-05,3.4564817108184377e-09,2.8915775180250717e-09,5.649041927933653e-10,7.58830390742744e-09,1.5366553036923113e-08
high_history,40,0.00013035578938289105,9.130887296451802e-05,2.348161281902681e-09,3.104871341982229e-09,-7.567100600795483e-10,7.392336470082183e-09,1.5250232839832425e-08
high_history,41,0.00013107501283612932,9.084562359776169e-05,3.9205785276940694e-09,3.215776271380986e-09,7.048022563130843e-10,8.044672523987288e-09,1.530544482767811e-08
high_history,42,0.00013195334161106298,9.536377854609909e-05,2.6249636685601528e-09,2.9474999108697806e-09,-3.225362423096282e-10,7.599278701791627e-09,1.5983811091116584e-08
high_history,43,0.00013261656101470898,9.039874047229967e-05,3.258802435748933e-09,3.4027067253008285e-09,-1.4390428955189522e-10,7.820514121624524e-09,1.5479228462848454e-08
high_history,44,0.00013348529680709542,9.580198959326714e-05,3.6886763875757784e-09,3.069806054975563e-09,6.188703326002153e-10,8.055230917371545e-09,1.6271867070117294e-08
high_history,45,0.00013421744124300639,9.409338456152265e-05,2.476026657747703e-09,3.281388649534689e-09,-8.053619917869854e-10,7.827540300542031e-09,1.6171258993037458e-08
high_history,46,0.00013489071902675343,9.341171802551934e-05,4.145937540941288e-09,3.4142695133617784e-09,7.316680275795103e-10,8.518131842666121e-09,1.620343675487278e-08
high_history,47,0.00013578616325057857,9.819782788886564e-05,2.805283873608695e-09,3.119155978647361e-09,-3.138721050386668e-10,8.05255435913701e-09,1.6938853828901803e-08
high_history,48,0.00013649242419630503,9.306622743993904e-05,3.420186032312584e-09,3.602789465403499e-09,-1.8260343309091442e-10,8.27378397913834e-09,1.640077564165021e-08
high_history,49,0.0001373855292106374,9.852034787206656e-05,3.934293439825168e-09,3.2583075726906484e-09,6.759858671345199e-10,8.547201751679583e-09,1.722589235263134e-08
high_history,50,0.00013813714099725205,9.694884684418224e-05,2.6113592838253324e-09,3.4670858169453455e-09,-8.557265331200133e-10,8.291608653677758e-09,1.714326563936144e-08
high_history,51,0.00013882834038683733,9.604045795901343e-05,4.382011263110871e-09,3.623766011715069e-09,7.582452513958015e-10,9.009747928840964e-09,1.7149917349944745e-08
high_history,52,0.00013973667745131868,0.00010109820938004565,2.9973568702437296e-09,3.3002478200422427e-09,-3.02890949798513e-10,8.536093002773567e-09,1.794552203456281e-08
high_history,53,0.00014049976628416339,9.58030153761682e-05,3.588660816873045e-09,3.8133122481395825e-09,-2.2465143126653706e-10,8.751623859001935e-09,1.7372924361697576e-08
high_history,54,0.00014139741914592774,0.00010130044284328999,4.193865663914709e-09,3.4575447625257813e-09,7.363209013889278e-10,9.063980878753934e-09,1.823067375494938e-08
high_history,55,0.00014210687390500687,9.987583042692838e-05,2.75458653734242e-09,3.662369031575447e-09,-9.077824942330269e-10,8.78014835294697e-09,1.8168553596380862e-08
high_history,56,0.00014286997111812028,9.8732946265124e-05,4.629197494642145e-09,3.844767041749549e-09,7.844304528925962e-10,9.526025213210419e-09,1.8147169440375223e-08
high_history,57,0.00014377578077226505,0.00010406572434203609,3.201799887726517e-09,3.491242550465386e-09,-2.8944266273886914e-10,9.044403250843198e-09,1.9006195402884506e-08
high_history,58,0.00014455909325769567,9.861007607533824e-05,3.7645420449613084e-09,4.034727835548858e-09,-2.7018579058755015e-10,9.257460962206428e-09,1.839804390202164e-08
high_history,59,0.00014550774632529628,0.0001041429943971365,4.467968400339478e-09,3.668020483586219e-09,7.999479167532587e-10,9.609846889446395e-09,1.9288463568937187e-08
high_history,60,0.0001462281212404326,0.00010287479702751466,2.9061497101683843e-09,3.867654193301571e-09,-9.615044831331866e-10,9.293113025852684e-09,1.9249465231941303e-08
high_history,61,0.00014701907606426423,0.0001014898627031125,4.887869780634589e-09,4.07775554771553e-09,8.101142329190585e-10,1.0073767131058738e-08,1.919740040399201e-08
high_history,62,0.00014795927841937395,0.00010710071175663852,3.4192163839882076e-09,3.692593529727765e-09,-2.7337714573955783e-10,9.575739142442775e-09,2.012316517870051e-08
high_history,63,0.0001486857817583065,0.00010148808581107518,3.948143658428246e-09,4.267482813211739e-09,-3.1933915478349293e-10,9.792481613854024e-09,1.947848319974726e-08
high_history,64,0.0001496704129571591,0.00010704860991544959,4.757176571139726e-09,3.890243078481159e-09,8.669334926585679e-10,1.0183648097771012e-08,2.0401541883755722e-08
high_history,65,0.00015041545780580812,0.00010594621215058556,3.066508885560022e-09,4.083374696501968e-09,-1.0168658109419447e-09,9.832178217280619e-09,2.038842356193697e-08
high_history,66,0.00015122063907466177,0.00010431184201958542,5.158410556228711e-09,4.3232229014017915e-09,8.351876548269209e-10,1.0648487654261383e-08,2.030286918537929e-08
high_history,67,0.00015221295605430396,0.00011020307236942952,3.6501902335350756e-09,3.90473776042754e-09,-2.545475268924636e-10,1.0138405165813105e-08,2.1298620551489244e-08
high_history,68,0.0001529578540932497,0.00010443690930580158,4.139739757588262e-09,4.511971378792402e-09,-3.7223162120414036e-10,1.034988376359733e-08,2.0616355188580972e-08
high_history,69,0.00015393670105603996,0.00011001686983665423,5.061977112816039e-09,4.124655027599931e-09,9.373220852161077e-10,1.0795190535019609e-08,2.1571851053894792e-08
high_history,70,0.00015476008132864205,0.00010908941619897951,3.2360762775395966e-09,4.309894592279745e-09,-1.073818314740148e-09,1.0397158287391512e-08,2.1587490079511066e-08
high_history,71,0.00015551502576413578,0.00010719875882605632,5.441139476682813e-09,4.581606971471227e-09,8.595325052115854e-10,1.125258793495959e-08,2.146559721724772e-08
high_history,72,0.00015651855303974727,0.00011337258440488836,3.895302140989254e-09,4.128113834017214e-09,-2.3281169302795996e-10,1.0728427014604478e-08,2.2534749134005558e-08
high_history,73,0.0001573128025083581,0.00010745685552033484,4.3396555652040575e-09,4.768637507772672e-09,-4.2898194256861434e-10,1.0936022132221653e-08,2.181400306489815e-08
high_history,74,0.00015831427161003275,0.00011304827395959011,5.382941980563941e-09,4.371773237215415e-09,1.0111687433485263e-09,1.1437005277957015e-08,2.280172639349108e-08
high_history,75,0.00015915841883507031,0.00011230466620200552,3.4153296130480697e-09,4.547660769935281e-09,-1.1323311568872107e-09,1.0997637271541318e-08,2.2849130569313896e-08
high_history,76,0.00015993234266742373,0.00011015119667094485,5.736458705090223e-09,4.853413217354297e-09,8.830454877359262e-10,1.1878284302519827e-08,2.2687934672448664e-08
high_history,77,0.00016094827669899114,0.00011660931965692027,4.155155165640085e-09,4.3631915559831196e-09,-2.0803639034303514e-10,1.1356155997190644e-08,2.383389977993519e-08
high_history,78,0.00016180385498595906,0.00011054804104846664,4.548223781555824e-09,5.037923764359846e-09,-4.896999828040225e-10,1.1551776829768988e-08,2.307376171219307e-08
high_history,79,0.00016280452445721627,0.00011614287671471145,5.720604415026229e-09,4.632088234334142e-09,1.0885161806920872e-09,1.2109932236638192e-08,2.409337838485938e-08
high_history,80,0.00016360902403886324,0.0001155916697917657,3.6047272592934893e-09,4.79709277968539e-09,-1.192365520391901e-09,1.1626977835720243e-08,2.417565629605165e-08
high_history,81,0.00016444929735071057,0.00011316930141205672,6.044741686979016e-09,5.139118767392749e-09,9.05622919586267e-10,1.2533806188678665e-08,2.397211328027624e-08
high_history,82,0.00016547204415581773,0.00011991311671132023,4.430337405999781e-09,4.610433802691047e-09,-1.8009639669126819e-10,1.2013562522277177e-08,2.5198376515812918e-08
high_history,83,0.00016634887186944836,0.00011371047835228154,4.765790655177892e-09,5.320278102252774e-09,-5.544874470748813e-10,1.2203333473514493e-08,2.439798623312107e-08
high_history,84,0.00016740292985370497,0.00011930077283226795,6.075503034859521e-09,4.906098736582258e-09,1.1694042982772632e-09,1.2816680286380511e-08,2.5449073875509945e-08
high_history,85,0.0001682049963440957,0.00011895015715338864,3.8047396726509586e-09,5.058625638611649e-09,-1.2538859659606917e-09,1.2288238517525608e-08,2.5569437999974413e-08
high_history,86,0.0001690877438504934,0.00011625309221197251,6.36636440219546e-09,5.439196479176117e-09,9.271679230193423e-10,1.3224770449691688e-08,2.5320358751719327e-08
high_history,87,0.0001701273307815887,0.00012328329933420867,4.721393372072054e-09,4.87027131433892e-09,-1.488779422668648e-10,1.2699856076967995e-08,2.6630302997617215e-08
high_history,88,0.00017094583842669486,0.000116943431553878,4.9926641953604615e-09,5.6160926738885255e-09,-6.234284785280636e-10,1.288732601039883e-08,2.5788764903404265e-08
high_history,89,0.0001720543853049039,0.00012252135591309509,6.4481010305725375e-09,5.1942471130568824e-09,1.2538539175156557e-09,1.3558161944473849e-08,2.687081073004944e-08
high_history,90,0.00017287561100484683,0.00012237908682275993,4.015795964716025e-09,5.332642331694369e-09,-1.3168463669783446e-09,1.2978663227377453e-08,2.703255812089283e-08
high_history,91,0.00017377947156252405,0.00011940211842190574,6.701667086023606e-09,5.754079989991586e-09,9.475870960320207e-10,1.3950498216661175e-08,2.6734728552776732e-08
high_history,92,0.00017487307092403648,0.00012671929730996448,5.028866508504944e-09,5.143146284334784e-09,-1.1427977582983883e-10,1.3422203000582227e-08,2.8131864642826535e-08
high_history,93,0.00017569804257053234,0.00012024649718265177,5.2291992670764595e-09,5.925801086605597e-09,-6.966018195291367e-10,1.3602409406104331e-08,2.7248363551354382e-08
high_history,94,0.00017677223465242808,0.00012580441619010886,6.838897409514618e-09,5.4970068204145115e-09,1.3418905891001056e-09,1.4342654103551967e-08,2.8360770755317968e-08
high_history,95,0.00017768578492677323,0.00012587777201454513,4.238350313350329e-09,5.619564691640924e-09,-1.3812143782905948e-09,1.3698675721573517e-08,2.8567272687848882e-08
high_history,96,0.00017852313887067872,0.00012261613301434585,7.051027522278556e-09,6.0842246970397205e-09,9.668028252388353e-10,1.4712864458523613e-08,2.8217394711706193e-08
high_history,97,0.0001796717178155216,0.00013022039435315092,5.353275219509072e-09,5.429491558961914e-09,-7.621633945284274e-11,1.417714861874604e-08,2.9705197968077357e-08
high_history,98,0.00018051554510145618,0.0001236188878916563,5.4757408920339155e-09,6.249811775843306e-09,-7.740708838093905e-10,1.4349283901689582e-08,2.87789136976043e-08
high_history,99,0.0001816440305519862,0.0001291494322910415,7.2483514066790725e-09,5.814821357369672e-09,1.4335300493094007e-09,1.5165366833747568e-08,2.9921011485237925e-08
high_history,100,0.00018257866669663114,0.00012944513516824243,4.47283212638642e-09,5.91979054076108e-09,-1.4469584143746601e-09,1.446124070471234e-08,3.017568595239818e-08
high_history,101,0.00018343170472684411,0.00012589457051403327,7.4148055439448284e-09,6.430056936348754e-09,9.847486075960745e-10,1.5507189117705798e-08,2.9770408038685013e-08
high_history,102,0.00018453493939371568,0.0001337857585854274,5.695110971788239e-09,5.72973050394486e-09,-3.4619532156620394e-11,1.497513697699216e-08,3.13523930402746e-08
high_history,103,0.00018547972714369476,0.0001270597121342761,5.732646078954905e-09,6.588532970115979e-09,-8.558868911610742e-10,1.5126790711771304e-08,3.038252270785073e-08
high_history,104,0.00018656820681695052,0.00013255584135926575,7.676909012467325e-09,6.148124122268617e-09,1.5287848901987097e-09,1.6029021285960772e-08,3.155357331699109e-08
high_history,105,0.00018752393022006264,0.00013308001693334982,4.719661625021011e-09,6.233717552152227e-09,-1.5140559271312168e-09,1.5256081961602234e-08,3.185987142222788e-08
high_history,106,0.00018839585811120108,0.00012923665116892628,7.793354615517129e-09,6.791980762594405e-09,1.0013738529227228e-09,1.633637285217406e-08,3.1395728977597714e-08
high_history,107,0.00018955275001980576,0.00013741401561194678,6.054793743365846e-09,6.044236096836485e-09,1.0557646529359458e-11,1.581033136838539e-08,3.3075276687617e-08
high_history,108,0.00019051876891870712,0.0001305674261323894,6.0002363115709325e-09,6.9423147249132396e-09,-9.420784133423069e-10,1.594984901488333e-08,3.2060999049203345e-08
