Q,anchor_index,anchor_s,phase_index,loop_phase,s_value,anchor_closure_relative,matrix_frobenius_norm,B_0_0,B_0_1,B_0_2,B_0_3,B_0_4,B_0_5,B_0_6,B_0_7,B_0_8,B_1_0,B_1_1,B_1_2,B_1_3,B_1_4,B_1_5,B_1_6,B_1_7,B_1_8,B_2_0,B_2_1,B_2_2,B_2_3,B_2_4,B_2_5,B_2_6,B_2_7,B_2_8,B_3_0,B_3_1,B_3_2,B_3_3,B_3_4,B_3_5,B_3_6,B_3_7,B_3_8,B_4_0,B_4_1,B_4_2,B_4_3,B_4_4,B_4_5,B_4_6,B_4_7,B_4_8,B_5_0,B_5_1,B_5_2,B_5_3,B_5_4,B_5_5,B_5_6,B_5_7,B_5_8,B_6_0,B_6_1,B_6_2,B_6_3,B_6_4,B_6_5,B_6_6,B_6_7,B_6_8,B_7_0,B_7_1,B_7_2,B_7_3,B_7_4,B_7_5,B_7_6,B_7_7,B_7_8,B_8_0,B_8_1,B_8_2,B_8_3,B_8_4,B_8_5,B_8_6,B_8_7,B_8_8
550.0,6,668.7733537326665,80,0.3333333333333333,668.8492796585924,0.000702740662110451,63.699024229628925,0.0,12.566458023987735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8535453635318975,-3.7697366251374014,12.17250578534045,0.07179769123997105,0.0,0.0,0.03589909532477549,0.0,-1.6349901507132368e-05,1.6349901507132368e-05,-12.17250578534045,0.0002007820589191806,-1.6349901507132368e-05,0.0,0.0,-8.175007616797454e-06,0.0,-0.07179769123997105,0.0,0.0,0.0,0.0,12.566458023987735,0.0,0.0,0.0,0.0,15.27378715701414,0.0,0.0,-37.714932990578646,-3.769773586443872,0.3729881511876018,7.636946699126247,0.0,-0.0034781747343855833,-0.0034781747343855833,0.0,0.0,0.0034781747343855833,-0.3729881511876018,0.00016382075244824088,-0.0017390994639173037,0.0,-15.27378715701414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566458023987735,0.0,-0.00011668561909759612,0.0,0.0,-0.00011668561909759612,0.0,0.0,-30.159499260379256,-3.7699374114246456,-0.5124041908423376,0.0,0.0,12.566458023987735,0.0,0.0,12.566458023987735,-3.141614505844933,0.0,0.0
550.0,6,668.7733537326665,81,0.3375,668.8502287326664,0.000702740662110451,63.69902178569581,0.0,12.566456222897662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853537763700494,-3.769737650514399,12.172505972917646,0.07179769247016494,0.0,0.0,0.035899090794702555,0.0,-1.56404837974058e-05,1.56404837974058e-05,-12.172505972917646,0.00019921635489918578,-1.56404837974058e-05,0.0,0.0,-7.820295173824198e-06,0.0,-0.07179769247016494,0.0,0.0,0.0,0.0,12.566456222897662,0.0,0.0,0.0,0.0,15.273786962553517,0.0,0.0,-37.71493816410149,-3.769781133960276,0.3729020778147444,7.636945507343451,0.0,-0.0033272575941366797,-0.0033272575941366797,0.0,0.0,0.0033272575941366797,-0.3729020778147444,0.00015573290902276787,-0.0016636401304806702,0.0,-15.273786962553517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566456222897662,0.0,-0.0001116226248918443,0.0,0.0,-0.0001116226248918443,0.0,0.0,-30.15949493745427,-3.7699368710455263,-0.5124040278106037,0.0,0.0,12.566456222897662,0.0,0.0,12.566456222897662,-3.1416140555786143,0.0,0.0
550.0,6,668.7733537326665,82,0.3416666666666667,668.8511778067406,0.000702740662110451,63.699019195281984,0.0,12.56645441497663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853530186772639,-3.7697386903043055,12.172506152579658,0.07179769380215467,0.0,0.0,0.035899086296012205,0.0,-1.4929899640391862e-05,1.4929899640391862e-05,-12.172506152579658,0.00019763418868306816,-1.4929899640391862e-05,0.0,0.0,-7.464999600936269e-06,0.0,-0.07179769380215467,0.0,0.0,0.0,0.0,12.56645441497663,0.0,0.0,0.0,0.0,15.273786743558347,0.0,0.0,-37.714943098388325,-3.769788691403337,0.3728177983958158,7.636944299141728,0.0,-0.0031760923106868696,-0.0031760923106868696,0.0,0.0,0.0031760923106868696,-0.3728177983958158,0.00014763308965189278,-0.0015880567453829143,0.0,-15.273786743558347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56645441497663,0.0,-0.00010655130943881462,0.0,0.0,-0.00010655130943881462,0.0,0.0,-30.15949059813888,-3.7699363286149574,-0.5124038656368257,0.0,0.0,12.56645441497663,0.0,0.0,12.56645441497663,-3.141613603604449,0.0,0.0
550.0,6,668.7733537326665,83,0.3458333333333333,668.8521268808146,0.000702740662110451,63.69901585370863,0.0,12.566452571244998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853522724137492,-3.769739804472209,12.172506291714111,0.07179769568559329,0.0,0.0,0.03589908197074621,0.0,-1.4213030871908148e-05,1.4213030871908148e-05,-12.172506291714111,0.000195966901290659,-1.4213030871908148e-05,0.0,0.0,-7.106561783789384e-06,0.0,-0.07179769568559329,0.0,0.0,0.0,0.0,12.566452571244998,0.0,0.0,0.0,0.0,15.273786404788718,0.0,0.0,-37.71494681395012,-3.769796303502077,0.3727426859056158,7.636943009289399,0.0,-0.0030235900418424297,-0.0030235900418424297,0.0,0.0,0.0030235900418424297,-0.3727426859056158,0.00013946787142211906,-0.0015118048806657383,0.0,-15.273786404788718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566452571244998,0.0,-0.00010143514567061115,0.0,0.0,-0.00010143514567061115,0.0,0.0,-30.15948617288063,-3.7699357754362164,-0.5124037079998701,0.0,0.0,12.566452571244998,0.0,0.0,12.566452571244998,-3.1416131426776213,0.0,0.0
550.0,6,668.7733537326665,84,0.35,668.8530759548887,0.000702740662110451,63.69901167891352,0.0,12.56645068785946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853515388584107,-3.7697410011069357,12.17250638588432,0.07179769818128504,0.0,0.0,0.03589907783832748,0.0,-1.3489218221251603e-05,1.3489218221251603e-05,-12.17250638588432,0.0001942052509025876,-1.3489218221251603e-05,0.0,0.0,-6.744652087316117e-06,0.0,-0.07179769818128504,0.0,0.0,0.0,0.0,12.56645068785946,0.0,0.0,0.0,0.0,15.273785933282142,0.0,0.0,-37.71494917749376,-3.7698039758854343,0.3726777455856275,7.636941628969548,0.0,-0.002869610540974565,-0.002869610540974565,0.0,0.0,0.002869610540974565,-0.3726777455856275,0.00013123047240333761,-0.0014348144130752014,0.0,-15.273785933282142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56645068785946,0.0,-9.626942856532865e-05,0.0,0.0,-9.626942856532865e-05,0.0,0.0,-30.159481652455792,-3.7699352103560075,-0.5124035554061129,0.0,0.0,12.56645068785946,0.0,0.0,12.56645068785946,-3.1416126718373083,0.0,0.0
550.0,6,668.7733537326665,85,0.3541666666666667,668.8540250289627,0.000702740662110451,63.69900710658965,0.0,12.566448785490758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853508113261306,-3.7697422370975646,12.172506458629753,0.0717977009649536,0.0,0.0,0.035899073795666765,0.0,-1.2762063408520733e-05,1.2762063408520733e-05,-12.172506458629753,0.00019239854966287848,-1.2762063408520733e-05,0.0,0.0,-6.381071398248503e-06,0.0,-0.0717977009649536,0.0,0.0,0.0,0.0,12.566448785490758,0.0,0.0,0.0,0.0,15.273785397661413,0.0,0.0,-37.71495089597255,-3.769811677402698,0.37261765018379017,7.636940205055755,0.0,-0.002714920047763663,-0.002714920047763663,0.0,0.0,0.002714920047763663,-0.37261765018379017,0.00012295824452914376,-0.0013574684681279315,0.0,-15.273785397661413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566448785490758,0.0,-9.107986272225582e-05,0.0,0.0,-9.107986272225582e-05,0.0,0.0,-30.159477086475437,-3.7699346395776563,-0.5124034051809752,0.0,0.0,12.566448785490758,0.0,0.0,12.566448785490758,-3.141612196251121,0.0,0.0
550.0,6,668.7733537326665,86,0.35833333333333334,668.8549741030369,0.000702740662110451,63.69900263785958,0.0,12.56644688803524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853500821876116,-3.7697434628072726,12.172506536998066,0.07179770366390141,0.0,0.0,0.03589906972467887,0.0,-1.2035759708536838e-05,1.2035759708536838e-05,-12.172506536998066,0.00019060360329885615,-1.2035759708536838e-05,0.0,0.0,-6.017916380569185e-06,0.0,-0.07179770366390141,0.0,0.0,0.0,0.0,12.56644688803524,0.0,0.0,0.0,0.0,15.273784876869614,0.0,0.0,-37.71495278176761,-3.7698193715918644,0.3725562817160234,7.636938791542028,0.0,-0.0025604106431932282,-0.0025604106431932282,0.0,0.0,0.0025604106431932282,-0.3725562817160234,0.00011469481870715509,-0.0012802130919685312,0.0,-15.273784876869614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56644688803524,0.0,-8.589637450039134e-05,0.0,0.0,-8.589637450039134e-05,0.0,0.0,-30.159472532291844,-3.76993407027241,-0.5124032542630684,0.0,0.0,12.56644688803524,0.0,0.0,12.56644688803524,-3.1416117218930713,0.0,0.0
550.0,6,668.7733537326665,87,0.3625,668.8559231771109,0.000702740662110451,63.69899810350702,0.0,12.566444988019583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853493542978703,-3.7697446947139577,12.17250661174824,0.07179770640416168,0.0,0.0,0.03589906566703172,0.0,-1.13091336439194e-05,1.13091336439194e-05,-12.17250661174824,0.00018880169191708393,-1.13091336439194e-05,0.0,0.0,-5.654600288133545e-06,0.0,-0.07179770640416168,0.0,0.0,0.0,0.0,12.566444988019583,0.0,0.0,0.0,0.0,15.273784344184882,0.0,0.0,-37.71495455740706,-3.7698270677256045,0.37249574576228767,7.636937370525692,0.0,-0.0024058326797299803,-0.0024058326797299803,0.0,0.0,0.0024058326797299803,-0.37249574576228767,0.00010642868027006328,-0.0012029234592445322,0.0,-15.273784344184882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566444988019583,0.0,-8.07105890991837e-05,0.0,0.0,-8.07105890991837e-05,0.0,0.0,-30.159467971968823,-3.7699335001975074,-0.5124031037484328,0.0,0.0,12.566444988019583,0.0,0.0,12.566444988019583,-3.1416112468948523,0.0,0.0
550.0,6,668.7733537326665,88,0.36666666666666664,668.856872251185,0.000702740662110451,63.698993730549766,0.0,12.566443094494478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8534862337029825,-3.7697459111747675,12.172506695454178,0.07179770901635135,0.0,0.0,0.03589906156388847,0.0,-1.0583361822432103e-05,1.0583361822432103e-05,-12.172506695454178,0.00018701717357548945,-1.0583361822432103e-05,0.0,0.0,-5.291711432322586e-06,0.0,-0.07179770901635135,0.0,0.0,0.0,0.0,12.566443094494478,0.0,0.0,0.0,0.0,15.273783835562735,0.0,0.0,-37.71495660030026,-3.7698347583395213,0.3724331525442885,7.63693596548487,0.0,-0.0022514364726116984,-0.0022514364726116984,0.0,0.0,0.0022514364726116984,-0.3724331525442885,9.817000882156582e-05,-0.0011257247291701759,0.0,-15.273783835562735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566443094494478,0.0,-7.553090363019567e-05,0.0,0.0,-7.553090363019567e-05,0.0,0.0,-30.15946342722811,-3.7699329320691346,-0.5124029520646822,0.0,0.0,12.566443094494478,0.0,0.0,12.566443094494478,-3.1416107735191074,0.0,0.0
550.0,6,668.7733537326665,89,0.37083333333333335,668.857821325259,0.000702740662110451,63.6989893710674,0.0,12.56644120159119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853478922115675,-3.769747126278709,12.172506779917395,0.07179771161086386,0.0,0.0,0.03589905745368089,0.0,-9.857689464520323e-06,9.857689464520323e-06,-12.172506779917395,0.00018523419864815809,-9.857689464520323e-06,0.0,0.0,-4.928872418181825e-06,0.0,-0.07179771161086386,0.0,0.0,0.0,0.0,12.56644120159119,0.0,0.0,0.0,0.0,15.27378332757388,0.0,0.0,-37.71495866437435,-3.7698424481506216,0.3723703869872719,7.636934561138318,0.0,-0.002097061446855488,-0.002097061446855488,0.0,0.0,0.002097061446855488,-0.3723703869872719,8.991232673488405e-05,-0.0010485366131526284,0.0,-15.27378332757388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56644120159119,0.0,-7.035193144996205e-05,0.0,0.0,-7.035193144996205e-05,0.0,0.0,-30.15945888398464,-3.769932364126025,-0.5124028002395008,0.0,0.0,12.56644120159119,0.0,0.0,12.56644120159119,-3.1416103002986735,0.0,0.0
550.0,6,668.7733537326665,90,0.375,668.8587703993331,0.000702740662110451,63.69898351365102,0.0,12.566439247155236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853471884668439,-3.7697484850075615,12.172506781777319,0.0717977153143869,0.0,0.0,0.03589905372219867,0.0,-9.123509110881559e-06,9.123509110881559e-06,-12.172506781777319,0.0001832891390092704,-9.123509110881559e-06,0.0,0.0,-4.561779469894584e-06,0.0,-0.0717977153143869,0.0,0.0,0.0,0.0,12.566439247155236,0.0,0.0,0.0,0.0,15.273782581000933,0.0,0.0,-37.71495824720561,-3.7698501965615985,0.37232655958479544,7.6369330001042925,0.0,-0.0019408764460707411,-0.0019408764460707411,0.0,0.0,0.0019408764460707411,-0.37232655958479544,8.157758497254514e-05,-0.0009704435231754776,0.0,-15.273782581000933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566439247155236,0.0,-6.51122435184782e-05,0.0,0.0,-6.51122435184782e-05,0.0,0.0,-30.15945419306767,-3.7699317777154553,-0.5124026585390254,0.0,0.0,12.566439247155236,0.0,0.0,12.566439247155236,-3.141609811695098,0.0,0.0
550.0,6,668.7733537326665,91,0.37916666666666665,668.8597194734072,0.000702740662110451,63.698976827963385,0.0,12.566437258649154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853464998478433,-3.769749923152703,12.172506737988677,0.07179771962740197,0.0,0.0,0.035899050198133275,0.0,-8.384602235613466e-06,8.384602235613466e-06,-12.172506737988677,0.00018125444204256032,-8.384602235613466e-06,0.0,0.0,-4.192323351071869e-06,0.0,-0.07179771962740197,0.0,0.0,0.0,0.0,12.566437258649154,0.0,0.0,0.0,0.0,15.273781701809396,0.0,0.0,-37.71495645807575,-3.769857977659171,0.37229319640371134,7.636931352055337,0.0,-0.0017836859564323352,-0.0017836859564323352,0.0,0.0,0.0017836859564323352,-0.37229319640371134,7.319993557504448e-05,-0.0008918477079769448,0.0,-15.273781701809396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566437258649154,0.0,-5.9838827154654516e-05,0.0,0.0,-5.9838827154654516e-05,0.0,0.0,-30.15944942038789,-3.7699311810791842,-0.5124025224039874,0.0,0.0,12.566437258649154,0.0,0.0,12.566437258649154,-3.141609314573929,0.0,0.0
550.0,6,668.7733537326665,92,0.3833333333333333,668.8606685474813,0.000702740662110451,63.69897044629063,0.0,12.566435282678789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853458056637991,-3.7697513320798532,12.172506710993988,0.07179772370583769,0.0,0.0,0.03589904659258605,0.0,-7.647434373946139e-06,7.647434373946139e-06,-12.172506710993988,0.00017925272378325333,-7.647434373946139e-06,0.0,0.0,-3.823736864260989e-06,0.0,-0.07179772370583769,0.0,0.0,0.0,0.0,12.566435282678789,0.0,0.0,0.0,0.0,15.27378086920659,0.0,0.0,-37.71495517148506,-3.7698657467253924,0.37225598350148736,7.636929734918809,0.0,-0.0016268654604964072,-0.0016268654604964072,0.0,0.0,0.0016268654604964072,-0.37225598350148736,6.483807824360613e-05,-0.0008134369162664818,0.0,-15.27378086920659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566435282678789,0.0,-5.457782508367643e-05,0.0,0.0,-5.457782508367643e-05,0.0,0.0,-30.159444677799346,-3.7699305882037524,-0.5124023841477344,0.0,0.0,12.566435282678789,0.0,0.0,12.566435282678789,-3.1416088205865,0.0,0.0
550.0,6,668.7733537326665,93,0.3875,668.8616176215553,0.000702740662110451,63.69896403417103,0.0,12.56643330566636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853451121161644,-3.7697527437908787,12.172506682312305,0.07179772779907699,0.0,0.0,0.03589904299146137,0.0,-6.910172987762596e-06,6.910172987762596e-06,-12.172506682312305,0.00017724790902893888,-6.910172987762596e-06,0.0,0.0,-3.455103730585101e-06,0.0,-0.07179772779907699,0.0,0.0,0.0,0.0,12.56643330566636,0.0,0.0,0.0,0.0,15.273780030238239,0.0,0.0,-37.71495383272149,-3.769873515999998,0.3722191621290741,7.636928113965965,0.0,-0.0014700251027628887,-0.0014700251027628887,0.0,0.0,0.0014700251027628887,-0.3722191621290741,5.6475699910187876e-05,-0.0007350162182053174,0.0,-15.273780030238239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56643330566636,0.0,-4.931615899470351e-05,0.0,0.0,-4.931615899470351e-05,0.0,0.0,-30.159439932715433,-3.7699299950144254,-0.512402246060728,0.0,0.0,12.56643330566636,0.0,0.0,12.56643330566636,-3.141608326338402,0.0,0.0
550.0,6,668.7733537326665,94,0.39166666666666666,668.8625666956294,0.000702740662110451,63.69895765974411,0.0,12.566431329629449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853444175858507,-3.7697541521109015,12.172506655853104,0.07179773185605809,0.0,0.0,0.03589903937499186,0.0,-6.172884808295543e-06,6.172884808295543e-06,-12.172506655853104,0.00017524677793340644,-6.172884808295543e-06,0.0,0.0,-3.0864573164311277e-06,0.0,-0.07179773185605809,0.0,0.0,0.0,0.0,12.566431329629449,0.0,0.0,0.0,0.0,15.273779195763234,0.0,0.0,-37.71495255881045,-3.769881286831633,0.37218181613907236,7.636926495852398,0.0,-0.0013131790813644209,-0.0013131790813644209,0.0,0.0,0.0013131790813644209,-0.37218181613907236,4.811205720174803e-05,-0.0006565927130236954,0.0,-15.273779195763234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566431329629449,0.0,-4.405430511462233e-05,0.0,0.0,-4.405430511462233e-05,0.0,0.0,-30.159435189978197,-3.7699294021167296,-0.5124021075970783,0.0,0.0,12.566431329629449,0.0,0.0,12.566431329629449,-3.1416078323340257,0.0,0.0
550.0,6,668.7733537326665,95,0.3958333333333333,668.8635157697036,0.000702740662110451,63.698951241717985,0.0,12.566429352263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853437240533338,-3.76975556435919,12.172506626932494,0.07179773593773013,0.0,0.0,0.035899035767070125,0.0,-5.435532424410719e-06,5.435532424410719e-06,-12.172506626932494,0.00017324132000294835,-5.435532424410719e-06,0.0,0.0,-2.7177789155667187e-06,0.0,-0.07179773593773013,0.0,0.0,0.0,0.0,12.566429352263977,0.0,0.0,0.0,0.0,15.273778352816514,0.0,0.0,-37.71495120958733,-3.769889057083111,0.37214504566289935,7.636924872695316,0.0,-0.0011563194353649338,-0.0011563194353649338,0.0,0.0,0.0011563194353649338,-0.37214504566289935,3.9748596082276454e-05,-0.0005781624201120519,0.0,-15.273778352816514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566429352263977,0.0,-3.8791996470807475e-05,0.0,0.0,-3.8791996470807475e-05,0.0,0.0,-30.15943044405804,-3.7699288088191483,-0.5124019694189098,0.0,0.0,12.566429352263977,0.0,0.0,12.566429352263977,-3.141607337997356,0.0,0.0
550.0,6,668.7733537326665,96,0.4,668.8644648437776,0.000702740662110451,63.69894417021231,0.0,12.56642735245781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.85343044557431,-3.769757037206765,12.17250656115078,0.07179774049992653,0.0,0.0,0.03589903233530256,0.0,-4.6962671661969664e-06,4.6962671661969664e-06,-12.17250656115078,0.00017116853057769392,-4.6962671661969664e-06,0.0,0.0,-2.3481441850485135e-06,0.0,-0.07179774049992653,0.0,0.0,0.0,0.0,12.56642735245781,0.0,0.0,0.0,0.0,15.273777404477704,0.0,0.0,-37.71494875406533,-3.7698968303655187,0.37211683744667057,7.636923183204069,0.0,-0.0009990528786699515,-0.0009990528786699515,0.0,0.0,0.0009990528786699515,-0.37211683744667057,3.137537182370275e-05,-0.0004995286947238458,0.0,-15.273777404477704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56642735245781,0.0,-3.351603966867559e-05,0.0,0.0,-3.351603966867559e-05,0.0,0.0,-30.159425644286998,-3.769928208785801,-0.51240183608751,0.0,0.0,12.56642735245781,0.0,0.0,12.56642735245781,-3.141606838050408,0.0,0.0
550.0,6,668.7733537326665,97,0.4041666666666667,668.8654139178517,0.000702740662110451,63.69893628270644,0.0,12.566425324667177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853423826110232,-3.769758585715948,12.172506449326493,0.07179774566406254,0.0,0.0,0.03589902912455989,0.0,-3.9546297724109704e-06,3.9546297724109704e-06,-12.172506449326493,0.00016901168420515247,-3.9546297724109704e-06,0.0,0.0,-1.977323494819602e-06,0.0,-0.07179774566406254,0.0,0.0,0.0,0.0,12.566425324667177,0.0,0.0,0.0,0.0,15.273776324903386,0.0,0.0,-37.71494491710236,-3.7699046072236375,0.37209932521437805,7.636921411087862,0.0,-0.0008412817148079661,-0.0008412817148079661,0.0,0.0,0.0008412817148079661,-0.37209932521437805,2.2990176515699604e-05,-0.0004206426887434669,0.0,-15.273776324903386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566425324667177,0.0,-2.8223157070142677e-05,0.0,0.0,-2.8223157070142677e-05,0.0,0.0,-30.159420777360616,-3.7699276003530784,-0.5124017088263632,0.0,0.0,12.566425324667177,0.0,0.0,12.566425324667177,-3.141606331107247,0.0,0.0
550.0,6,668.7733537326665,98,0.4083333333333333,668.8663629919257,0.000702740662110451,63.69892790359058,0.0,12.566423279989168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853417312147044,-3.769760179802194,12.172506309784245,0.07179775118756712,0.0,0.0,0.03589902604525708,0.0,-3.211549035460179e-06,3.211549035460179e-06,-12.172506309784245,0.00016680419455683863,-3.211549035460179e-06,0.0,0.0,-1.6057812474991514e-06,0.0,-0.07179775118756712,0.0,0.0,0.0,0.0,12.566423279989168,0.0,0.0,0.0,0.0,15.27377516564761,0.0,0.0,-37.71494024781193,-3.7699123864199477,0.3720882511457845,7.636919588867753,0.0,-0.0006832035417505583,-0.0006832035417505583,0.0,0.0,0.0006832035417505583,-0.3720882511457845,1.4597576802938257e-05,-0.0003416032025215058,0.0,-15.27377516564761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566423279989168,0.0,-2.2919977150831368e-05,0.0,0.0,-2.2919977150831368e-05,0.0,0.0,-30.15941586991158,-3.769926986851399,-0.5124015851946404,0.0,0.0,12.566423279989168,0.0,0.0,12.566423279989168,-3.141605819942112,0.0,0.0
550.0,6,668.7733537326665,99,0.4125,668.8673120659998,0.000702740662110451,63.69891959437074,0.0,12.566421237620531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853410782488374,-3.769761767399177,12.172506174242697,0.07179775665067817,0.0,0.0,0.03589902294235182,0.0,-2.4686280364034723e-06,2.4686280364034727e-06,-12.172506174242697,0.00016460388698191336,-2.4686280364034727e-06,0.0,0.0,-1.234318990580106e-06,0.0,-0.07179775665067817,0.0,0.0,0.0,0.0,12.566421237620531,0.0,0.0,0.0,0.0,15.273774015965293,0.0,0.0,-37.71493569670505,-3.7699201658668344,0.37207624497905595,7.6369177728376245,0.0,-0.0005251593993521611,-0.0005251593993521611,0.0,0.0,0.0005251593993521611,-0.37207624497905595,6.2054193245594984e-06,-0.0002625807574665614,0.0,-15.273774015965293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566421237620531,0.0,-1.7617940607701148e-05,0.0,0.0,-1.7617940607701148e-05,0.0,0.0,-30.159410968010945,-3.769926374041836,-0.5124014609672399,0.0,0.0,12.566421237620531,0.0,0.0,12.566421237620531,-3.1416053093541496,0.0,0.0
550.0,6,668.7733537326665,100,0.4166666666666667,668.8682611400739,0.000702740662110451,63.69891125384355,0.0,12.566419194721634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853404261968941,-3.7697633576142215,12.17250603685808,0.07179776212926979,0.0,0.0,0.03589901984566926,0.0,-1.7258332800784237e-06,1.7258332800784237e-06,-12.17250603685808,0.00016240080226894696,-1.7258332800784237e-06,0.0,0.0,-8.629199759778351e-07,0.0,-0.07179776212926979,0.0,0.0,0.0,0.0,12.566419194721634,0.0,0.0,0.0,0.0,15.273772859717928,0.0,0.0,-37.71493108909689,-3.7699279427507197,0.3720646800436396,7.636915953202496,0.0,-0.00036714216058989977,-0.00036714216058989977,0.0,0.0,0.00036714216058989977,-0.3720646800436396,-2.184334229617756e-06,-0.00018357178996008836,0.0,-15.273772859717928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566419194721634,0.0,-1.2316808405683497e-05,0.0,0.0,-1.2316808405683497e-05,0.0,0.0,-30.159406064843907,-3.7699257610721633,-0.5124013369720567,0.0,0.0,12.566419194721634,0.0,0.0,12.566419194721634,-3.141604798633457,0.0,0.0
550.0,6,668.7733537326665,101,0.42083333333333334,668.869210214148,0.000702740662110451,63.69890298766163,0.0,12.566417153658493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8533977217768385,-3.769764941206769,12.172505903853532,0.0717977675439232,0.0,0.0,0.03589901672225895,0.0,-9.829534549925008e-07,9.829534549925008e-07,-12.172505903853532,0.00016020489077925851,-9.829534549925008e-07,0.0,0.0,-4.914785476636259e-07,0.0,-0.0717977675439232,0.0,0.0,0.0,0.0,12.566417153658493,0.0,0.0,0.0,0.0,15.27377171380343,0.0,0.0,-37.714926610601744,-3.7699357230863453,0.37205207927442946,7.636914139849229,0.0,-0.00020910687324177826,-0.00020910687324177826,0.0,0.0,0.00020910687324177826,-0.37205207927442946,-1.0576988797361627e-05,-0.00010455382383099226,0.0,-15.27377171380343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566417153658493,0.0,-7.0150724623241335e-06,0.0,0.0,-7.0150724623241335e-06,0.0,0.0,-30.159401166088475,-3.769925148652499,-0.5124012122807663,0.0,0.0,12.566417153658493,0.0,0.0,12.566417153658493,-3.1416042883715343,0.0,0.0
550.0,6,668.7733537326665,102,0.425,668.870159288222,0.000702740662110451,63.698894890183595,0.0,12.566415117235719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.853391139515736,-3.769766509615679,12.172505780645212,0.0717977728239595,0.0,0.0,0.035899013544793315,0.0,-2.4008474916518554e-07,2.4008474916518554e-07,-12.172505780645212,0.00015802555503674772,-2.4008474916518554e-07,0.0,0.0,-1.200427997023208e-07,0.0,-0.0717977728239595,0.0,0.0,0.0,0.0,12.566415117235719,0.0,0.0,0.0,0.0,15.273770593256291,0.0,0.0,-37.71492242323086,-3.769943508688819,0.37203717366545547,7.63691234199951,0.0,-5.1073999059547666e-05,-5.1073999059547666e-05,0.0,0.0,5.1073999059547666e-05,-0.37203717366545547,-1.8973518103664998e-05,-2.5537089966857667e-05,0.0,-15.273770593256291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.566415117235719,0.0,-1.713419252420638e-06,0.0,0.0,-1.713419252420638e-06,0.0,0.0,-30.159396278475377,-3.7699245376245067,-0.5124010861383546,0.0,0.0,12.566415117235719,0.0,0.0,12.566415117235719,-3.1416037792695293,0.0,0.0
